Datetime (Local),Price (EUR/MWhe)
3294 ,219.95
3295 ,247.6
3296 ,241.29
3297 ,222.07
3298 ,223.45
3299 ,221.32
3300 ,187.09
3301 ,177.03
3302 ,210.4
3303 ,185.55
3304 ,198.72
3305 ,216.84
3306 ,241.2
3307 ,286.99
3308 ,280
3309 ,245.88
3310 ,225.73
3311 ,194.47
3312 ,196.96
3313 ,185.01
3314 ,179.94
3315 ,176.27
3316 ,177.98
3317 ,185.06
3318 ,222.33
3319 ,250.04
3320 ,249.31
3321 ,229.93
3322 ,198.22
3323 ,227.83
3324 ,182.96
3325 ,180.8
3326 ,206.05
3327 ,185.09
3328 ,198.96
3329 ,224.02
3330 ,232.99
3331 ,269.27
3332 ,273.4
3333 ,253
3334 ,234.38
3335 ,213.31
3336 ,211.1
3337 ,195.98
3338 ,189.56
3339 ,188
3340 ,189.56
3341 ,208.62
3342 ,226.51
3343 ,263.32
3344 ,250
3345 ,224
3346 ,204.97
3347 ,201.6
3348 ,197.4
3349 ,190.07
3350 ,185.33
3351 ,189.26
3352 ,190
3353 ,190
3354 ,214.92
3355 ,226.85
3356 ,226.87
3357 ,218.03
3358 ,205.27
3359 ,190.17
3360 ,174.48
3361 ,169.27
3362 ,169.26
3363 ,163.29
3364 ,160.6
3365 ,164.94
3366 ,161.08
3367 ,164.85
3368 ,166.54
3369 ,172.97
3370 ,178.82
3371 ,174.89
3372 ,170.57
3373 ,167.45
3374 ,164.67
3375 ,161.55
3376 ,159.33
3377 ,164.84
3378 ,171.58
3379 ,201
3380 ,219.32
3381 ,228.11
3382 ,223.85
3383 ,214.18
3384 ,186.58
3385 ,179.4
3386 ,172.5
3387 ,170
3388 ,171
3389 ,169.91
3390 ,166.96
3391 ,166.88
3392 ,160
3393 ,149.96
3394 ,138.29
3395 ,138.25
3396 ,140.69
3397 ,109.92
3398 ,101.4
3399 ,103.7
3400 ,133.19
3401 ,156.62
3402 ,195.29
3403 ,213.37
3404 ,225.55
3405 ,227.9
3406 ,219.91
3407 ,191.24
3408 ,175.89
3409 ,164.57
3410 ,158.75
3411 ,155.07
3412 ,158.2
3413 ,172.54
3414 ,202.7
3415 ,224.96
3416 ,230.02
3417 ,220.97
3418 ,217.19
3419 ,202.68
3420 ,188.88
3421 ,187.91
3422 ,177
3423 ,177.68
3424 ,177.07
3425 ,201.58
3426 ,214.03
3427 ,214.94
3428 ,210.07
3429 ,190
3430 ,182.06
3431 ,180.18
3432 ,173
3433 ,165.76
3434 ,154.45
3435 ,144.88
3436 ,137.04
3437 ,155.95
3438 ,188.91
3439 ,210.29
3440 ,212
3441 ,193
3442 ,180.18
3443 ,169.47
3444 ,201.33
3445 ,188.25
3446 ,175.4
3447 ,160.94
3448 ,162.47
3449 ,169.72
3450 ,198.38
3451 ,212.98
3452 ,219.99
3453 ,220.3
3454 ,211.91
3455 ,189.64
3456 ,190.73
3457 ,180.06
3458 ,170.51
3459 ,167.92
3460 ,169.9
3461 ,178.14
3462 ,211.11
3463 ,230
3464 ,237.03
3465 ,235.44
3466 ,197.38
3467 ,201.1
3468 ,182.9
3469 ,182.81
3470 ,191.08
3471 ,162.31
3472 ,164.75
3473 ,168.25
3474 ,166.32
3475 ,185
3476 ,208.46
3477 ,214
3478 ,204.61
3479 ,187.4
3480 ,164.3
3481 ,171.5
3482 ,160.01
3483 ,131.07
3484 ,145.32
3485 ,149.28
3486 ,141.53
3487 ,147.3
3488 ,189.88
3489 ,163.44
3490 ,162.48
3491 ,163.06
3492 ,163.79
3493 ,155
3494 ,154.99
3495 ,152.5
3496 ,154.38
3497 ,161.07
3498 ,162.08
3499 ,194.85
3500 ,199.8
3501 ,180.09
3502 ,207.16
3503 ,209.55
3504 ,175.01
3505 ,150.2
3506 ,146.49
3507 ,106.85
3508 ,146.04
3509 ,147.54
3510 ,160.05
3511 ,155.72
3512 ,195.94
3513 ,185.28
3514 ,166.1
3515 ,168.92
3516 ,164.23
3517 ,163.29
3518 ,159.33
3519 ,150
3520 ,147.54
3521 ,146.54
3522 ,147.54
3523 ,168.5
3524 ,186.01
3525 ,178.99
3526 ,203.29
3527 ,189
3528 ,169.11
3529 ,151.53
3530 ,158.68
3531 ,148.5
3532 ,151
3533 ,153.75
3534 ,150.67
3535 ,155.12
3536 ,155.04
3537 ,152.67
3538 ,144.56
3539 ,145.01
3540 ,148.5
3541 ,144
3542 ,141.7
3543 ,138.46
3544 ,110.8
3545 ,126.62
3546 ,143.5
3547 ,161.65
3548 ,161.3
3549 ,164.37
3550 ,176.86
3551 ,174.52
3552 ,179.13
3553 ,159.96
3554 ,154.3
3555 ,146.81
3556 ,140.04
3557 ,141.32
3558 ,135.75
3559 ,138.37
3560 ,140.15
3561 ,140.08
3562 ,140
3563 ,145.06
3564 ,141
3565 ,133.49
3566 ,123.78
3567 ,121.59
3568 ,120
3569 ,150
3570 ,179.56
3571 ,201.38
3572 ,214.94
3573 ,224.97
3574 ,225
3575 ,214.96
3576 ,203.9
3577 ,194.72
3578 ,192.65
3579 ,184.5
3580 ,182.92
3581 ,195.74
3582 ,230.68
3583 ,257.95
3584 ,260.27
3585 ,232.92
3586 ,230
3587 ,229.77
3588 ,215
3589 ,207.5
3590 ,201.28
3591 ,202.29
3592 ,210.9
3593 ,225.7
3594 ,241.36
3595 ,291.14
3596 ,295
3597 ,266.46
3598 ,243.68
3599 ,227.5
3600 ,200.91
3601 ,183
3602 ,179.62
3603 ,177.02
3604 ,180.01
3605 ,195.99
3606 ,228.68
3607 ,247.77
3608 ,243.14
3609 ,225.9
3610 ,210.12
3611 ,206.11
3612 ,193.09
3613 ,184.07
3614 ,190.14
3615 ,182.08
3616 ,182.38
3617 ,200
3618 ,234.97
3619 ,249.8
3620 ,254.67
3621 ,247.51
3622 ,240.01
3623 ,227.98
3624 ,220
3625 ,207.45
3626 ,199.09
3627 ,182.53
3628 ,182.28
3629 ,198.95
3630 ,230
3631 ,249.68
3632 ,246.36
3633 ,228.82
3634 ,211.8
3635 ,206.6
3636 ,202.37
3637 ,199.66
3638 ,194.82
3639 ,180.04
3640 ,181.6
3641 ,199.71
3642 ,229.92
3643 ,251.98
3644 ,257.71
3645 ,262.6
3646 ,250
3647 ,230.33
3648 ,191
3649 ,175.04
3650 ,169.33
3651 ,161.96
3652 ,165.05
3653 ,171.7
3654 ,209.65
3655 ,223.1
3656 ,218.13
3657 ,193.25
3658 ,180.18
3659 ,179.94
3660 ,179.93
3661 ,174.91
3662 ,169.43
3663 ,171.85
3664 ,176.23
3665 ,181.06
3666 ,217.65
3667 ,230.65
3668 ,238.97
3669 ,228.94
3670 ,222.22
3671 ,213.56
3672 ,177.61
3673 ,163.13
3674 ,157.41
3675 ,159.62
3676 ,161.7
3677 ,169.94
3678 ,209.83
3679 ,225.11
3680 ,238.02
3681 ,230
3682 ,220
3683 ,217.8
3684 ,192.52
3685 ,180.19
3686 ,172.5
3687 ,172.44
3688 ,176
3689 ,196.77
3690 ,207.53
3691 ,211.19
3692 ,221.83
3693 ,229.96
3694 ,240
3695 ,237.91
3696 ,175.81
3697 ,167.97
3698 ,166.92
3699 ,157.05
3700 ,155.5
3701 ,156.01
3702 ,159.8
3703 ,169.86
3704 ,180
3705 ,178.5
3706 ,165.96
3707 ,168.68
3708 ,182.33
3709 ,168.03
3710 ,170
3711 ,158.2
3712 ,155.6
3713 ,160.9
3714 ,177.4
3715 ,197.71
3716 ,209.24
3717 ,198.98
3718 ,199.06
3719 ,196.7
3720 ,172.05
3721 ,174.7
3722 ,171.31
3723 ,141.79
3724 ,164.07
3725 ,128.7
3726 ,127.27
3727 ,133.65
3728 ,136.28
3729 ,142.65
3730 ,141.36
3731 ,143.62
3732 ,166
3733 ,162.22
3734 ,126.71
3735 ,121.95
3736 ,132.03
3737 ,150.02
3738 ,163.03
3739 ,168.8
3740 ,169.44
3741 ,166.36
3742 ,169.22
3743 ,214.32
3744 ,167.98
3745 ,154.19
3746 ,142.08
3747 ,89.33
3748 ,85.05
3749 ,88.08
3750 ,90.06
3751 ,122.52
3752 ,84.05
3753 ,147.01
3754 ,149.53
3755 ,145.09
3756 ,175.09
3757 ,150.09
3758 ,175.75
3759 ,171.25
3760 ,169
3761 ,168.05
3762 ,169.55
3763 ,200
3764 ,214.97
3765 ,214.04
3766 ,217.42
3767 ,189.7
3768 ,177.33
3769 ,158.69
3770 ,150.61
3771 ,145.72
3772 ,146.88
3773 ,155.45
3774 ,175.7
3775 ,216.93
3776 ,220.12
3777 ,210.99
3778 ,196.95
3779 ,196.65
3780 ,195.96
3781 ,185
3782 ,173.8
3783 ,164.99
3784 ,164.07
3785 ,173.1
3786 ,200
3787 ,218.04
3788 ,227.46
3789 ,228.81
3790 ,220.26
3791 ,210.97
3792 ,185.05
3793 ,168.95
3794 ,165.1
3795 ,162.96
3796 ,164.92
3797 ,175
3798 ,197.42
3799 ,213.93
3800 ,215.01
3801 ,205.29
3802 ,191
3803 ,191.1
3804 ,181.26
3805 ,177.51
3806 ,191.62
3807 ,194.53
3808 ,191.72
3809 ,187.48
3810 ,198.25
3811 ,211.5
3812 ,212.36
3813 ,211.98
3814 ,211
3815 ,198.89
3816 ,189.01
3817 ,170.63
3818 ,165
3819 ,162.72
3820 ,159.16
3821 ,161.63
3822 ,196.6
3823 ,215.41
3824 ,215.71
3825 ,205.77
3826 ,207.24
3827 ,203.8
3828 ,183.18
3829 ,174
3830 ,161.93
3831 ,158.5
3832 ,155.9
3833 ,170.09
3834 ,180.21
3835 ,195.72
3836 ,200.97
3837 ,210.24
3838 ,209.09
3839 ,192.07
3840 ,196.58
3841 ,176.7
3842 ,169.4
3843 ,168.92
3844 ,163.84
3845 ,179.14
3846 ,207.91
3847 ,213.76
3848 ,212.84
3849 ,200
3850 ,185.85
3851 ,192
3852 ,196.48
3853 ,190.92
3854 ,182.03
3855 ,171.8
3856 ,171.8
3857 ,196.33
3858 ,205
3859 ,217.97
3860 ,220.46
3861 ,216.9
3862 ,215.48
3863 ,205.07
3864 ,207.5
3865 ,202.43
3866 ,195.3
3867 ,167.03
3868 ,167.45
3869 ,168.03
3870 ,161.37
3871 ,191.77
3872 ,184.83
3873 ,172.25
3874 ,177.55
3875 ,180
3876 ,168.48
3877 ,165.16
3878 ,164.22
3879 ,159
3880 ,166
3881 ,180.8
3882 ,173.47
3883 ,196.39
3884 ,210.05
3885 ,211.06
3886 ,207.92
3887 ,199
3888 ,195
3889 ,184.24
3890 ,175.01
3891 ,167
3892 ,167
3893 ,169.82
3894 ,167.87
3895 ,138.53
3896 ,134.71
3897 ,80.83
3898 ,74.37
3899 ,101.83
3900 ,145.44
3901 ,119.67
3902 ,95.8
3903 ,60.63
3904 ,65.34
3905 ,146.5
3906 ,161
3907 ,185.31
3908 ,205.98
3909 ,210.98
3910 ,210
3911 ,204.2
3912 ,186.84
3913 ,177.47
3914 ,158.45
3915 ,149.92
3916 ,146.92
3917 ,169.27
3918 ,200.03
3919 ,210.98
3920 ,219
3921 ,209.41
3922 ,204.75
3923 ,203.7
3924 ,203.76
3925 ,204.02
3926 ,206.47
3927 ,206.47
3928 ,206.67
3929 ,200.23
3930 ,231.05
3931 ,250
3932 ,238.15
3933 ,238.4
3934 ,236.12
3935 ,223.13
3936 ,202.45
3937 ,168.86
3938 ,179.29
3939 ,161.43
3940 ,172.16
3941 ,171.73
3942 ,215.22
3943 ,227.88
3944 ,229.51
3945 ,222.47
3946 ,216.97
3947 ,207.88
3948 ,201.45
3949 ,201.32
3950 ,209.09
3951 ,201.45
3952 ,204.23
3953 ,213.34
3954 ,230.97
3955 ,266.26
3956 ,272.84
3957 ,243.67
3958 ,234.9
3959 ,219.25
3960 ,197.96
3961 ,183.5
3962 ,177.67
3963 ,173.02
3964 ,173.18
3965 ,182.23
3966 ,219.12
3967 ,246.95
3968 ,255.17
3969 ,262.68
3970 ,245.62
3971 ,250
3972 ,228.82
3973 ,229.74
3974 ,242.78
3975 ,235.35
3976 ,236.75
3977 ,233.79
3978 ,264.66
3979 ,304.56
3980 ,307.48
3981 ,258.25
3982 ,249.55
3983 ,239.3
3984 ,256.07
3985 ,244.72
3986 ,225.22
3987 ,219.02
3988 ,206.46
3989 ,213.74
3990 ,247
3991 ,259.78
3992 ,306.49
3993 ,300
3994 ,260.39
3995 ,268.47
3996 ,258.7
3997 ,258.38
3998 ,262.82
3999 ,291.84
4000 ,280
4001 ,311
4002 ,325
4003 ,345
4004 ,330
4005 ,311.38
4006 ,285
4007 ,282
4008 ,302.42
4009 ,283.96
4010 ,262.84
4011 ,211.64
4012 ,206.86
4013 ,239.91
4014 ,292.34
4015 ,323.31
4016 ,325.7
4017 ,299.07
4018 ,307.85
4019 ,316.72
4020 ,321.71
4021 ,309.91
4022 ,311.94
4023 ,297.51
4024 ,285.75
4025 ,303.07
4026 ,339.73
4027 ,368.06
4028 ,360
4029 ,323.96
4030 ,360
4031 ,330.73
4032 ,330
4033 ,312.78
4034 ,304.94
4035 ,269.47
4036 ,269.46
4037 ,270.85
4038 ,269.24
4039 ,285.81
4040 ,279.25
4041 ,269.55
4042 ,277.51
4043 ,269.99
4044 ,268.44
4045 ,244
4046 ,228.64
4047 ,237.65
4048 ,264.84
4049 ,286.99
4050 ,264.61
4051 ,328.01
4052 ,330.47
4053 ,319.21
4054 ,285.08
4055 ,256.91
4056 ,207.07
4057 ,190
4058 ,165.52
4059 ,139.8
4060 ,120.6
4061 ,112.7
4062 ,112.7
4063 ,119.31
4064 ,107.18
4065 ,95.5
4066 ,94.15
4067 ,112.47
4068 ,133.73
4069 ,104.31
4070 ,105.92
4071 ,109.49
4072 ,107.45
4073 ,160.37
4074 ,240.42
4075 ,265.87
4076 ,283.41
4077 ,294.29
4078 ,306.93
4079 ,281.1
4080 ,240.22
4081 ,220.39
4082 ,218.9
4083 ,220.1
4084 ,213.2
4085 ,263.27
4086 ,301.67
4087 ,366.31
4088 ,429.19
4089 ,331.24
4090 ,329.91
4091 ,338.73
4092 ,325
4093 ,308.5
4094 ,341.19
4095 ,319.71
4096 ,317.1
4097 ,305.15
4098 ,314.44
4099 ,333.99
4100 ,324.61
4101 ,319.27
4102 ,311.19
4103 ,301.6
4104 ,279.3
4105 ,264.7
4106 ,239.49
4107 ,228.1
4108 ,223.11
4109 ,233.35
4110 ,297.61
4111 ,338.9
4112 ,368.04
4113 ,388
4114 ,390
4115 ,373.21
4116 ,398.62
4117 ,396
4118 ,418.75
4119 ,418.63
4120 ,409.92
4121 ,412.76
4122 ,400
4123 ,450
4124 ,457.82
4125 ,410
4126 ,373
4127 ,327.34
4128 ,300
4129 ,290.01
4130 ,275.6
4131 ,251.38
4132 ,255.02
4133 ,283.44
4134 ,330.53
4135 ,426.78
4136 ,467.5
4137 ,447.92
4138 ,437.42
4139 ,454.97
4140 ,406.78
4141 ,403.52
4142 ,440.08
4143 ,421.15
4144 ,410.64
4145 ,405.81
4146 ,412.02
4147 ,450.1
4148 ,441.5
4149 ,399.3
4150 ,390
4151 ,394
4152 ,297.07
